Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0141","Soya beans","2014","2014","kg/ha","2865.9","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0141","Soya beans","2014","2014","t","86760520","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0141","Soya beans","2015","2015","ha","32181243","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0141","Soya beans","2015","2015","kg/ha","3028.6","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0141","Soya beans","2015","2015","t","97464936","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0141","Soya beans","2016","2016","ha","33183119","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0141","Soya beans","2016","2016","kg/ha","2904.9","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0141","Soya beans","2016","2016","t","96394820","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0141","Soya beans","2017","2017","ha","33959879","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0141","Soya beans","2017","2017","kg/ha","3378.5","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0141","Soya beans","2017","2017","t","114732101","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0141","Soya beans","2018","2018","ha","34777936","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0141","Soya beans","2018","2018","kg/ha","3390.4","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0141","Soya beans","2018","2018","t","117912450","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0141","Soya beans","2019","2019","ha","35895207","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0141","Soya beans","2019","2019","kg/ha","3184.7","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0141","Soya beans","2019","2019","t","114316829","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0141","Soya beans","2020","2020","ha","37191638","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0141","Soya beans","2020","2020","kg/ha","3275.5","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0141","Soya beans","2020","2020","t","121820949","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2000","2000","ha","1138687","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2000","2000","kg/ha","1515.6","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2000","2000","t","1725792","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2001","2001","ha","1727492","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2001","2001","kg/ha","1948.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2001","2001","t","3366599","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2002","2002","ha","2104900","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2002","2002","kg/ha","1475.4","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2002","2002","t","3105660","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2003","2003","ha","2560230","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2003","2003","kg/ha","2403.5","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2003","2003","t","6153500","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2004","2004","ha","2807224","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2004","2004","kg/ha","2072.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2004","2004","t","5818846","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2005","2005","ha","2360696","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2005","2005","kg/ha","1973.5","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2005","2005","t","4658790","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2006","2006","ha","1560175","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2006","2006","kg/ha","1592.7","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2006","2006","t","2484848","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2007","2007","ha","1853224","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2007","2007","kg/ha","2219.9","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2007","2007","t","4114057","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2008","2008","ha","2363893","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2008","2008","kg/ha","2549.7","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2008","2008","t","6027131","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2009","2009","ha","2430253","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2009","2009","kg/ha","2080.2","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2009","2009","t","5055525","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2010","2010","ha","2181567","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2010","2010","kg/ha","2828.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2010","2010","t","6171250","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2011","2011","ha","2138916","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2011","2011","kg/ha","2660.2","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2011","2011","t","5690043","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2012","2012","ha","1912711","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2012","2012","kg/ha","2310","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2012","2012","t","4418388","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2013","2013","ha","2087395","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2013","2013","kg/ha","2749.1","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2013","2013","t","5738473","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2014","2014","ha","2834945","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2014","2014","kg/ha","2208.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2014","2014","t","6261895","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2015","2015","ha","2472628","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2015","2015","kg/ha","2227.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2015","2015","t","5508451","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2016","2016","ha","2166170","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2016","2016","kg/ha","3155.1","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2016","2016","t","6834421","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2017","2017","ha","1905617","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2017","2017","kg/ha","2279","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2017","2017","t","4342812","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2018","2018","ha","2080204","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2018","2018","kg/ha","2629.2","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2018","2018","t","5469236","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2019","2019","ha","2103578","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5412","Yield","0111","Wheat","2019","2019","kg/ha","2657.8","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5510","Production","0111","Wheat","2019","2019","t","5590815","A","Official figure",""
"QCL","Crops and livestock products","076","Brazil","5312","Area harvested","0111","Wheat","2020","2020","ha","2432603","A","Official figure",""
